user_id,item_id,score,rank
1378,8277,1.0,12
1378,8518,1.0,13
1378,42265,1.0,14
1378,37646,1.0,15
1378,22035,1.0,16
1378,44359,1.0,17
1378,31717,1.0,18
1378,41950,1.0,19
1378,43961,1.0,20
140,21137,1.0,1
140,47209,1.0,2
140,16797,1.0,3
140,26209,1.0,4
140,27966,1.0,5
140,24964,1.0,6
140,22935,1.0,7
140,39275,1.0,8
140,30391,1.0,9
140,40706,1.0,10
140,5876,1.0,11
140,21616,1.0,12
140,17794,1.0,13
140,37646,1.0,14
140,28985,1.0,15
140,19057,1.0,16
140,27104,1.0,17
140,9076,1.0,18
140,46667,1.0,19
140,34126,1.0,20
142,13176,1.0,1
142,21137,1.0,2
142,21903,1.0,3
142,47209,1.0,4
142,27966,1.0,5
142,24964,1.0,6
142,39275,1.0,7
142,45007,1.0,8
142,40706,1.0,9
142,5876,1.0,10
142,8277,1.0,11
142,42265,1.0,12
142,37646,1.0,13
142,24184,1.0,14
142,31506,1.0,15
142,27521,1.0,16
142,19660,1.0,17
142,11520,1.0,18
142,7781,1.0,19
142,46906,1.0,20
1427,16797,1.0,1
1427,33198,1.0,2
1427,31683,1.0,3
1427,15902,1.0,4
1427,7751,1.0,5
1427,32650,1.0,6
1427,31066,1.0,7
1427,34234,1.0,8
1427,12606,1.0,9
1427,20512,1.0,10
1427,43631,1.0,11
1427,47890,1.0,12
1427,41570,1.0,13
1427,24852,0.0,14
1427,13176,0.0,15
1427,21137,0.0,16
1427,21903,0.0,17
1427,47209,0.0,18
1427,47766,0.0,19
1427,26209,0.0,20
1428,26209,1.0,1
1428,27845,1.0,2
1428,30391,1.0,3
1428,49235,1.0,4
1428,42265,1.0,5
1428,37646,1.0,6
1428,44359,1.0,7
1428,31717,1.0,8
1428,28985,1.0,9
1428,30489,1.0,10
1428,10749,1.0,11
1428,28842,1.0,12
1428,9839,1.0,13
1428,46802,1.0,14
1428,26369,1.0,15
1428,17948,1.0,16
1428,41220,1.0,17
1428,42585,1.0,18
1428,44910,1.0,19
1428,37687,1.0,20
146,24852,1.0,1
146,47766,1.0,2
146,16797,1.0,3
146,26209,1.0,4
146,22935,1.0,5
146,39275,1.0,6
146,40706,1.0,7
146,17794,1.0,8
146,44359,1.0,9
146,9076,1.0,10
146,24184,1.0,11
146,34969,1.0,12
146,29487,1.0,13
146,44142,1.0,14
146,8424,1.0,15
146,46802,1.0,16
146,33198,1.0,17
146,34358,1.0,18
146,5025,1.0,19
146,8193,1.0,20
1498,13176,1.0,1
1498,21137,1.0,2
1498,47209,1.0,3
1498,26209,1.0,4
1498,27966,1.0,5
1498,24964,1.0,6
1498,22935,1.0,7
1498,39275,1.0,8
1498,30391,1.0,9
1498,5876,1.0,10
1498,17794,1.0,11
1498,8277,1.0,12
1498,4920,1.0,13
1498,22035,1.0,14
1498,31717,1.0,15
1498,46979,1.0,16
1498,27104,1.0,17
1498,46667,1.0,18
1498,41950,1.0,19
1498,31506,1.0,20
1504,24852,1.0,1
1504,13176,1.0,2
1504,39275,1.0,3
1504,9076,1.0,4
1504,29487,1.0,5
1504,23909,1.0,6
1504,16953,1.0,7
1504,19488,1.0,8
1504,46886,1.0,9
1504,8390,1.0,10
1504,24382,1.0,11
1504,48523,1.0,12
1504,21137,0.0,13
1504,21903,0.0,14
1504,47209,0.0,15
1504,47766,0.0,16
1504,16797,0.0,17
1504,26209,0.0,18
1504,47626,0.0,19
1504,27966,0.0,20
1519,13176,1.0,1
1519,21137,1.0,2
1519,47766,1.0,3
1519,47626,1.0,4
1519,27966,1.0,5
1519,44632,1.0,6
1519,27086,1.0,7
1519,5077,1.0,8
1519,24838,1.0,9
1519,27344,1.0,10
1519,30233,1.0,11
1519,196,1.0,12
1519,1463,1.0,13
1519,35221,1.0,14
1519,33198,1.0,15
1519,19348,1.0,16
1519,7781,1.0,17
1519,40571,1.0,18
1519,32655,1.0,19
1519,3957,1.0,20
1527,24852,1.0,1
1527,13176,1.0,2
1527,21137,1.0,3
1527,21903,1.0,4
1527,47766,1.0,5
1527,16797,1.0,6
1527,26209,1.0,7
1527,47626,1.0,8
1527,27966,1.0,9
1527,27845,1.0,10
1527,24964,1.0,11
1527,49683,1.0,12
1527,22935,1.0,13
1527,30391,1.0,14
1527,40706,1.0,15
1527,4605,1.0,16
1527,37646,1.0,17
1527,44359,1.0,18
1527,31717,1.0,19
1527,28985,1.0,20
1531,24852,1.0,1
1531,47766,1.0,2
1531,16797,1.0,3
1531,47626,1.0,4
1531,49683,1.0,5
1531,28204,1.0,6
1531,49235,1.0,7
1531,42265,1.0,8
1531,4920,1.0,9
1531,45066,1.0,10
1531,44359,1.0,11
1531,27086,1.0,12
1531,28985,1.0,13
1531,34969,1.0,14
1531,432,1.0,15
1531,39877,1.0,16
1531,46802,1.0,17
1531,14947,1.0,18
1531,20114,1.0,19
1531,41787,1.0,20
1537,21903,1.0,1
1537,27966,1.0,2
1537,49235,1.0,3
1537,43352,1.0,4
1537,40199,1.0,5
1537,16953,1.0,6
1537,30720,1.0,7
1537,43154,1.0,8
1537,37710,1.0,9
1537,20955,1.0,10
1537,38928,1.0,11
1537,12916,1.0,12
1537,32478,1.0,13
1537,3298,1.0,14
1537,41400,1.0,15
1537,31651,1.0,16
1537,10441,1.0,17
1537,2855,1.0,18
1537,22362,1.0,19
1537,31759,1.0,20
1538,24852,1.0,1
1538,16797,1.0,2
1538,43352,1.0,3
1538,47144,1.0,4
1538,42585,1.0,5
1538,21288,1.0,6
1538,43772,1.0,7
1538,40310,1.0,8
1538,34466,1.0,9
1538,30850,1.0,10
1538,3298,1.0,11
1538,13249,1.0,12
1538,35921,1.0,13
1538,35042,1.0,14
1538,8153,1.0,15
1538,46175,1.0,16
1538,1069,1.0,17
1538,33290,1.0,18
1538,20919,1.0,19
1538,7736,1.0,20
1542,13176,1.0,1
1542,21137,1.0,2
1542,21903,1.0,3
1542,27966,1.0,4
1542,39275,1.0,5
1542,12341,1.0,6
1542,43352,1.0,7
1542,196,1.0,8
1542,37687,1.0,9
1542,42768,1.0,10
1542,33768,1.0,11
1542,35561,1.0,12
1542,43154,1.0,13
1542,38768,1.0,14
1542,8571,1.0,15
1542,27796,1.0,16
1542,9755,1.0,17
1542,31651,1.0,18
1542,24852,0.0,19
1542,47209,0.0,20
1546,24852,1.0,1
1546,21137,1.0,2
1546,21903,1.0,3
1546,47209,1.0,4
1546,49683,1.0,5
1546,30391,1.0,6
1546,5876,1.0,7
1546,37646,1.0,8
1546,46667,1.0,9
1546,8174,1.0,10
1546,35547,1.0,11
1546,10246,1.0,12
1546,20734,1.0,13
1546,35140,1.0,14
1546,36127,1.0,15
1546,3464,1.0,16
1546,4461,1.0,17
1546,6873,1.0,18
1546,9047,1.0,19
1546,13176,0.0,20
1553,13176,1.0,1
1553,21137,1.0,2
1553,21903,1.0,3
1553,16797,1.0,4
1553,27966,1.0,5
1553,27845,1.0,6
1553,24964,1.0,7
1553,49683,1.0,8
1553,45007,1.0,9
1553,12341,1.0,10
1553,28204,1.0,11
1553,17794,1.0,12
1553,8277,1.0,13
1553,44632,1.0,14
1553,22035,1.0,15
1553,45066,1.0,16
1553,27086,1.0,17
1553,19057,1.0,18
1553,27104,1.0,19
1553,5077,1.0,20
17,16797,1.0,1
17,5077,1.0,2
17,9387,1.0,3
17,42356,1.0,4
17,49131,1.0,5
17,47141,1.0,6
17,812,1.0,7
17,21553,1.0,8
17,44234,1.0,9
17,24852,0.0,10
17,13176,0.0,11
17,21137,0.0,12
17,21903,0.0,13
17,47209,0.0,14
17,47766,0.0,15
17,26209,0.0,16
17,47626,0.0,17
17,27966,0.0,18
17,27845,0.0,19
17,24964,0.0,20
173,24852,1.0,1
173,13176,1.0,2
173,21137,1.0,3
173,21903,1.0,4
173,16797,1.0,5
173,26209,1.0,6
173,47626,1.0,7
173,24964,1.0,8
173,49683,1.0,9
173,45007,1.0,10
173,28204,1.0,11
173,4605,1.0,12
173,42265,1.0,13
173,4920,1.0,14
173,37646,1.0,15
173,35951,1.0,16
173,24184,1.0,17
173,10749,1.0,18
173,24838,1.0,19
173,29487,1.0,20
187,24852,1.0,1
187,24184,1.0,2
187,39928,1.0,3
187,34358,1.0,4
187,3957,1.0,5
187,21288,1.0,6
187,46654,1.0,7
187,27325,1.0,8
187,2966,1.0,9
187,34128,1.0,10
187,5612,1.0,11
187,8153,1.0,12
187,7156,1.0,13
187,13176,0.0,14
187,21137,0.0,15
187,21903,0.0,16
187,47209,0.0,17
187,47766,0.0,18
187,16797,0.0,19
187,26209,0.0,20
195,13176,1.0,1
195,4920,1.0,2
195,196,1.0,3
195,6184,1.0,4
195,41787,1.0,5
195,46149,1.0,6
195,39408,1.0,7
195,21292,1.0,8
195,26348,1.0,9
195,25588,1.0,10
195,11759,1.0,11
195,19691,1.0,12
195,31651,1.0,13
195,31759,1.0,14
195,48812,1.0,15
195,24852,0.0,16
195,21137,0.0,17
195,21903,0.0,18
195,47209,0.0,19
195,47766,0.0,20
204,13176,1.0,1
204,21137,1.0,2
204,21903,1.0,3
204,47209,1.0,4
204,26209,1.0,5
204,24964,1.0,6
204,22935,1.0,7
204,45007,1.0,8
204,30391,1.0,9
204,5876,1.0,10
204,17794,1.0,11
204,8518,1.0,12
204,44359,1.0,13
204,31717,1.0,14
204,28985,1.0,15
204,19057,1.0,16
204,27104,1.0,17
204,46667,1.0,18
204,34126,1.0,19
204,41950,1.0,20
21,24852,1.0,1
21,21137,1.0,2
21,47766,1.0,3
21,26209,1.0,4
21,28204,1.0,5
21,44632,1.0,6
21,37646,1.0,7
21,27086,1.0,8
21,9076,1.0,9
21,43352,1.0,10
21,28199,1.0,11
21,196,1.0,12
21,35221,1.0,13
21,33754,1.0,14
21,43154,1.0,15
21,7963,1.0,16
21,42356,1.0,17
21,10957,1.0,18
21,6348,1.0,19
21,45603,1.0,20
210,24852,1.0,1
210,21137,1.0,2
210,21903,1.0,3
210,47209,1.0,4
210,47766,1.0,5
210,16797,1.0,6
210,49683,1.0,7
210,39275,1.0,8
210,21616,1.0,9
210,8518,1.0,10
210,42265,1.0,11
210,4920,1.0,12
210,31717,1.0,13
210,46979,1.0,14
210,9076,1.0,15
210,34126,1.0,16
210,30489,1.0,17
210,34969,1.0,18
210,43961,1.0,19
210,28199,1.0,20
219,24852,1.0,1
219,13176,1.0,2
219,21137,1.0,3
219,27966,1.0,4
219,39275,1.0,5
219,28199,1.0,6
219,1463,1.0,7
219,21288,1.0,8
219,43772,1.0,9
219,49131,1.0,10
219,25466,1.0,11
219,26165,1.0,12
219,7644,1.0,13
219,42450,1.0,14
219,13166,1.0,15
219,10132,1.0,16
219,43014,1.0,17
219,32650,1.0,18
219,30353,1.0,19
219,46886,1.0,20
222,21137,1.0,1
222,16797,1.0,2
222,27344,1.0,3
222,432,1.0,4
222,196,1.0,5
222,19348,1.0,6
222,4210,1.0,7
222,47144,1.0,8
222,2966,1.0,9
222,49520,1.0,10
222,47141,1.0,11
222,9755,1.0,12
222,49191,1.0,13
222,15902,1.0,14
222,20876,1.0,15
222,40910,1.0,16
222,32747,1.0,17
222,27730,1.0,18
222,12427,1.0,19
222,23032,1.0,20
223,13176,1.0,1
223,21137,1.0,2
223,21903,1.0,3
223,47766,1.0,4
223,16797,1.0,5
223,47626,1.0,6
223,39275,1.0,7
223,5876,1.0,8
223,8277,1.0,9
223,42265,1.0,10
223,37646,1.0,11
223,22035,1.0,12
223,45066,1.0,13
223,27086,1.0,14
223,28985,1.0,15
223,19057,1.0,16
223,9076,1.0,17
223,43352,1.0,18
223,35951,1.0,19
223,30489,1.0,20
262,24852,1.0,1
262,16797,1.0,2
262,28204,1.0,3
262,30391,1.0,4
262,5876,1.0,5
262,37646,1.0,6
262,8859,1.0,7
262,31683,1.0,8
262,19678,1.0,9
262,17872,1.0,10
262,38159,1.0,11
262,41290,1.0,12
262,20955,1.0,13
262,33129,1.0,14
262,25340,1.0,15
262,40174,1.0,16
262,7175,1.0,17
262,30406,1.0,18
262,14870,1.0,19
262,40709,1.0,20
27,24852,1.0,1
27,5876,1.0,2
27,27086,1.0,3
27,46667,1.0,4
27,40571,1.0,5
27,33754,1.0,6
27,46676,1.0,7
27,33787,1.0,8
27,4957,1.0,9
27,13984,1.0,10
27,27325,1.0,11
27,2966,1.0,12
27,30776,1.0,13
27,32478,1.0,14
27,36929,1.0,15
27,18523,1.0,16
27,14917,1.0,17
27,40709,1.0,18
27,12545,1.0,19
27,16290,1.0,20
278,26209,1.0,1
278,47626,1.0,2
278,49683,1.0,3
278,30391,1.0,4
278,5876,1.0,5
278,49235,1.0,6
278,27086,1.0,7
278,432,1.0,8
278,5785,1.0,9
278,47144,1.0,10
278,8174,1.0,11
278,35898,1.0,12
278,13838,1.0,13
278,27730,1.0,14
278,2962,1.0,15
278,24852,0.0,16
278,13176,0.0,17
278,21137,0.0,18
278,21903,0.0,19
278,47209,0.0,20
280,21137,1.0,1
280,47209,1.0,2
280,47766,1.0,3
280,26209,1.0,4
280,39275,1.0,5
280,30391,1.0,6
280,40706,1.0,7
280,8277,1.0,8
280,37646,1.0,9
280,22035,1.0,10
280,9076,1.0,11
280,35951,1.0,12
280,27344,1.0,13
280,26369,1.0,14
280,39928,1.0,15
280,22825,1.0,16
280,20995,1.0,17
280,40199,1.0,18
280,42701,1.0,19
280,38777,1.0,20
289,13176,1.0,1
289,21137,1.0,2
289,21903,1.0,3
289,47209,1.0,4
289,47626,1.0,5
289,39275,1.0,6
289,30391,1.0,7
289,40706,1.0,8
289,21616,1.0,9
289,31717,1.0,10
289,46667,1.0,11
289,35951,1.0,12
289,34126,1.0,13
289,30450,1.0,14
289,43122,1.0,15
289,34243,1.0,16
289,42768,1.0,17
289,26940,1.0,18
289,18027,1.0,19
289,46969,1.0,20
300,21137,1.0,1
300,21903,1.0,2
300,47209,1.0,3
300,26209,1.0,4
300,28204,1.0,5
300,8518,1.0,6
300,42265,1.0,7
300,4920,1.0,8
300,19057,1.0,9
300,46979,1.0,10
300,46667,1.0,11
300,34969,1.0,12
300,21938,1.0,13
300,20114,1.0,14
300,48679,1.0,15
300,41220,1.0,16
300,34243,1.0,17
300,3957,1.0,18
300,5025,1.0,19
300,43789,1.0,20
304,8277,1.0,1
304,5212,1.0,2
304,8021,1.0,3
304,47672,1.0,4
304,42356,1.0,5
304,11576,1.0,6
304,42110,1.0,7
304,20339,1.0,8
304,20345,1.0,9
304,5194,1.0,10
304,40691,1.0,11
304,40063,1.0,12
304,25718,1.0,13
304,22281,1.0,14
304,35233,1.0,15
304,10753,1.0,16
304,8230,1.0,17
304,24852,0.0,18
304,13176,0.0,19
304,21137,0.0,20
310,5077,1.0,1
310,4210,1.0,2
310,43154,1.0,3
310,43295,1.0,4
310,27796,1.0,5
310,31981,1.0,6
310,41400,1.0,7
310,35898,1.0,8
310,44234,1.0,9
310,23032,1.0,10
310,46088,1.0,11
310,24852,0.0,12
310,13176,0.0,13
310,21137,0.0,14
310,21903,0.0,15
310,47209,0.0,16
310,47766,0.0,17
310,16797,0.0,18
310,26209,0.0,19
310,47626,0.0,20
313,13176,1.0,1
313,21137,1.0,2
313,21903,1.0,3
313,47209,1.0,4
313,24964,1.0,5
313,22935,1.0,6
313,45007,1.0,7
313,30391,1.0,8
313,5876,1.0,9
313,8518,1.0,10
313,37646,1.0,11
313,44359,1.0,12
313,31717,1.0,13
313,34126,1.0,14
313,24184,1.0,15
313,41950,1.0,16
313,27344,1.0,17
313,28842,1.0,18
313,9839,1.0,19
313,27521,1.0,20
323,24852,1.0,1
323,13176,1.0,2
323,21137,1.0,3
323,47209,1.0,4
323,16797,1.0,5
323,27966,1.0,6
323,27845,1.0,7
323,39275,1.0,8
323,28204,1.0,9
323,44632,1.0,10
323,4920,1.0,11
323,22035,1.0,12
323,45066,1.0,13
323,27086,1.0,14
323,19057,1.0,15
323,30489,1.0,16
323,26604,1.0,17
323,43961,1.0,18
323,27344,1.0,19
323,5450,1.0,20
327,24852,1.0,1
327,21137,1.0,2
327,47766,1.0,3
327,5876,1.0,4
